Bin	Content	X	Y	Depth	Mode
117195	10	39	103	2416	GRID
117196	10	55	113	2412	GRID
117197	10	49	105	3418	GRID
117198	10	79	122	3084	GRID
117199	10	30	96	744	GRID
117200	10	58	115	3080	GRID
117201	10	49	105	2080	GRID
117202	10	26	95	2080	GRID
117203	10	49	110	2410	GRID
117204	10	57	114	2078	GRID
117205	10	46	110	1080	GRID
117206	10	26	95	2412	GRID
117207	10	29	92	2414	GRID
117208	10	29	96	3412	GRID
117209	10	60	112	1412	GRID
117210	10	50	112	2748	GRID
117211	10	36	99	1418	GRID
117212	10	34	97	4758	GRID
117213	10	23	93	2750	GRID
117214	10	49	104	4086	GRID
117215	10	45	106	5098	GRID
117216	10	50	112	2412	GRID
117217	10	46	110	5100	GRID
117218	10	28	92	2412	GRID
117219	10	37	102	4760	GRID
117220	10	58	115	4760	GRID
117221	10	53	106	3082	GRID
117222	10	28	99	4424	GRID
117223	10	43	107	1744	GRID
117224	10	52	115	2414	GRID
117225	10	61	107	2080	GRID
117226	10	43	107	5098	GRID
117227	10	62	110	2076	GRID
117228	10	47	112	78	GRID
117229	10	45	112	1084	GRID
117230	10	62	107	4086	GRID
117231	10	29	100	1412	GRID
117232	10	52	115	2748	GRID
117233	10	45	113	4422	GRID
117234	10	43	106	2410	GRID
117235	10	35	102	1744	GRID
117236	10	60	91	424	GRID
117237	10	37	104	2744	GRID
117238	10	54	117	3086	GRID
117239	10	53	115	410	GRID
117240	10	33	102	3412	GRID
117241	10	42	107	5100	GRID
117242	10	29	97	1744	GRID
117243	10	49	113	1412	GRID
117244	10	26	91	744	GRID
117245	10	28	100	3080	GRID
117246	10	49	112	414	GRID
117247	10	70	112	5098	GRID
117248	10	45	113	5098	GRID
117249	10	26	96	744	GRID
117250	10	56	121	1750	GRID
117251	10	49	110	750	GRID
117252	10	53	116	4422	GRID
117253	10	50	117	2086	GRID
117254	10	44	106	1742	GRID
117255	10	46	113	1084	GRID
117256	10	48	108	414	GRID
117257	10	46	114	5098	GRID
117258	10	46	113	2412	GRID
117259	10	93	102	94	GRID
117260	10	115	104	94	GRID
117261	10	48	108	3080	GRID
117262	10	49	104	3752	GRID
117263	10	57	113	3750	GRID
117264	10	54	111	3414	GRID
117265	10	59	114	1746	GRID
117266	10	54	111	3078	GRID
117267	10	47	107	3080	GRID
117268	10	45	107	5098	GRID
117269	10	33	98	2746	GRID
117270	10	35	97	2080	GRID
117271	10	69	94	92	GRID
117272	10	36	99	3416	GRID
117273	10	50	110	3750	GRID
117274	10	59	114	1078	GRID
117275	10	26	93	2078	GRID
117276	10	54	112	3076	GRID
117277	10	33	98	2410	GRID
117278	10	49	104	3416	GRID
117279	10	55	113	4422	GRID
117280	10	27	93	746	GRID
117281	10	34	97	4084	GRID
117282	10	28	95	2746	GRID
117283	10	23	94	5100	GRID
117284	10	41	104	5098	GRID
117285	10	26	95	3080	GRID
117286	10	24	94	2744	GRID
117287	10	38	102	2410	GRID
117288	10	30	91	3750	GRID
117289	10	50	110	2410	GRID
117290	10	191	110	422	GRID
117291	10	42	103	4084	GRID
117292	10	55	113	4762	GRID
117293	10	28	92	2746	GRID
117294	10	39	103	3750	GRID
117295	10	46	108	1410	GRID
117296	10	50	110	4086	GRID
117297	10	57	113	4086	GRID
117298	10	26	92	4758	GRID
117299	10	53	106	2748	GRID
117300	10	46	110	3750	GRID
117301	10	56	109	86	GRID
117302	10	58	102	3080	GRID
117303	10	38	95	5098	GRID
117304	10	40	91	5102	GRID
117305	10	40	94	1080	GRID
117306	10	53	100	1408	GRID
117307	10	40	93	1410	GRID
117308	10	42	96	2744	GRID
117309	10	58	104	3080	GRID
117310	10	36	93	3750	GRID
117311	11	192	115	90	GRID
117312	10	47	97	5098	GRID
117313	10	91	108	1090	GRID
117314	10	45	95	3418	GRID
117315	10	46	92	1750	GRID
117316	10	41	92	4762	GRID
117317	10	40	92	5100	GRID
117318	10	40	94	4424	GRID
117319	10	46	95	2746	GRID
117320	10	54	99	1078	GRID
117321	10	41	94	3082	GRID
117322	10	53	100	1076	GRID
117323	10	50	97	412	GRID
117324	10	57	103	1412	GRID
117325	10	48	96	3416	GRID
117326	10	47	98	3076	GRID
117327	10	42	94	420	GRID
117328	10	48	98	2410	GRID
117329	10	55	102	4762	GRID
117330	10	48	97	2748	GRID
117331	10	38	95	3750	GRID
117332	10	53	98	3412	GRID
117333	10	46	96	5098	GRID
117334	10	59	106	2746	GRID
117335	10	57	102	2078	GRID
117336	10	44	95	4086	GRID
117337	10	50	100	1744	GRID
117338	10	49	99	2744	GRID
117339	10	48	98	4420	GRID
117340	10	41	91	2744	GRID
117341	10	59	105	3078	GRID
117342	10	39	96	1412	GRID
117343	10	40	96	744	GRID
117344	10	42	96	746	GRID
117345	10	40	96	1406	GRID
117346	10	48	101	4422	GRID
117347	10	88	100	1420	GRID
117348	10	162	102	424	GRID
117349	10	44	98	2406	GRID
117350	10	46	100	3078	GRID
117351	10	149	120	94	GRID
117352	10	47	100	1410	GRID
117353	10	41	97	2744	GRID
117354	10	39	95	1080	GRID
117355	10	41	97	2078	GRID
117356	10	50	102	408	GRID
117357	10	40	97	5100	GRID
117358	10	35	93	2412	GRID
117359	10	41	97	4086	GRID
117360	10	47	100	1076	GRID
117361	10	40	96	1074	GRID
117362	10	58	107	1744	GRID
117363	10	56	106	3752	GRID
117364	10	37	92	2746	GRID
117365	10	59	108	4084	GRID
117366	10	47	100	3748	GRID
117367	10	36	94	414	GRID
117368	10	52	100	82	GRID
117369	10	37	92	4424	GRID
117370	10	41	97	2412	GRID
117371	10	53	102	1414	GRID
117372	10	37	95	1742	GRID
117373	10	57	106	3082	GRID
117374	10	58	107	2408	GRID
117375	10	42	96	1412	GRID
117376	10	121	110	428	GRID
117377	10	36	94	1078	GRID
117378	10	124	99	92	GRID
117379	10	54	104	2748	GRID
117380	10	41	97	3080	GRID
117381	10	52	102	4760	GRID
117382	10	31	96	1076	GRID
117383	10	45	108	3748	GRID
117384	10	27	98	2080	GRID
117385	10	55	118	5102	GRID
117386	10	58	121	2078	GRID
117387	10	48	112	4086	GRID
117388	10	30	100	4086	GRID
117389	10	28	99	5100	GRID
117390	10	37	104	4762	GRID
117391	10	49	108	1746	GRID
117392	10	52	113	1740	GRID
117393	10	58	121	3414	GRID
117394	10	30	101	4086	GRID
117395	10	35	102	2410	GRID
117396	10	54	117	3754	GRID
117397	10	49	111	1744	GRID
117398	10	45	108	4422	GRID
117399	10	52	114	4758	GRID
117400	10	49	111	2076	GRID
117401	10	49	112	2076	GRID
117402	10	42	105	5098	GRID
117403	10	54	92	88	GRID
117404	10	29	99	3418	GRID
117405	10	45	107	1082	GRID
117406	10	26	91	3748	GRID
117407	10	57	121	1082	GRID
117408	10	31	101	414	GRID
117409	10	50	117	4424	GRID
117410	10	27	98	1748	GRID
117411	10	58	121	2412	GRID
117412	10	49	112	3080	GRID
117413	10	27	98	2748	GRID
117414	10	32	102	4760	GRID
117415	10	27	98	2412	GRID
117416	10	31	100	1086	GRID
117417	10	63	108	4084	GRID
117418	10	49	112	1744	GRID
117419	10	50	117	5102	GRID
117420	10	53	116	4760	GRID
117421	10	147	91	2416	GRID
117422	10	56	117	3416	GRID
117423	10	53	108	2410	GRID
117424	10	33	101	2744	GRID
117425	10	57	122	4424	GRID
117426	10	29	98	1418	GRID
117427	10	63	114	426	GRID
117428	10	46	113	4422	GRID
117429	10	31	99	3750	GRID
117430	10	54	115	1082	GRID
117431	10	51	111	80	GRID
117432	10	37	103	4088	GRID
117433	10	31	99	3416	GRID
117434	10	53	113	2076	GRID
117435	10	45	106	2076	GRID
117436	10	46	112	1410	GRID
117437	10	51	111	4424	GRID
117438	10	118	98	5096	GRID
117439	10	48	105	3080	GRID
117440	10	56	112	416	GRID
117441	10	29	98	752	GRID
117442	10	43	103	1742	GRID
117443	10	41	107	1746	GRID
117444	10	58	119	4420	GRID
117445	10	31	101	5100	GRID
117446	10	33	101	3076	GRID
117447	10	32	100	4084	GRID
117448	10	62	108	744	GRID
117449	10	27	91	410	GRID
117450	10	49	108	5100	GRID
117451	10	49	107	1412	GRID
117452	10	52	112	1742	GRID
117453	10	32	100	3080	GRID
117454	10	28	98	4422	GRID
117455	10	47	108	1744	GRID
117456	10	56	117	3082	GRID
117457	10	33	100	1416	GRID
117458	10	43	103	1408	GRID
117459	10	33	100	750	GRID
117460	10	27	96	3080	GRID
117461	10	55	116	1078	GRID
117462	10	56	115	1408	GRID
117463	10	42	103	2076	GRID
117464	10	33	100	5100	GRID
117465	10	38	103	2744	GRID
117466	10	49	105	3080	GRID
117467	10	31	98	1744	GRID
117468	10	39	103	1416	GRID
117469	10	45	104	1412	GRID
117470	10	42	103	1742	GRID
117471	10	40	105	4426	GRID
117472	10	50	113	2408	GRID
117473	10	30	97	4086	GRID
117474	10	53	112	1076	GRID
117475	10	24	95	4760	GRID
117476	10	23	93	1748	GRID
117477	10	28	91	5098	GRID
117478	10	43	102	1744	GRID
117479	10	29	92	1748	GRID
117480	10	37	102	3750	GRID
117481	10	55	113	3082	GRID
117482	10	61	94	5100	GRID
117483	10	32	98	3750	GRID
117484	10	37	102	3414	GRID
117485	10	60	113	2080	GRID
117486	10	34	100	3412	GRID
117487	10	54	113	5098	GRID
117488	10	50	114	1738	GRID
117489	11	185	100	424	GRID
117490	10	50	115	5096	GRID
117491	10	46	111	3750	GRID
117492	10	46	111	3416	GRID
117493	10	60	107	4420	GRID
117494	10	49	111	4086	GRID
117495	10	28	91	3750	GRID
117496	10	48	112	2076	GRID
117497	10	26	96	4084	GRID
117498	10	28	91	3082	GRID
117499	10	55	113	1412	GRID
117500	10	60	105	4086	GRID
117501	10	59	116	4758	GRID
117502	10	30	91	1416	GRID
117503	10	67	96	4086	GRID
117504	10	62	92	1082	GRID
117505	10	45	114	408	GRID
117506	10	40	119	4762	GRID
117507	10	43	117	412	GRID
117508	10	30	103	4760	GRID
117509	10	64	94	2412	GRID
117510	10	86	114	2414	GRID
117511	10	27	106	750	GRID
117512	10	65	92	4424	GRID
117513	10	40	112	4760	GRID
117514	10	85	118	4426	GRID
117515	10	38	108	5098	GRID
117516	10	25	106	744	GRID
117517	10	74	99	3412	GRID
117518	10	78	107	4086	GRID
117519	10	71	91	422	GRID
117520	10	70	101	3414	GRID
117521	10	50	121	1412	GRID
117522	10	41	120	84	GRID
117523	10	77	102	4760	GRID
117524	10	37	107	4084	GRID
117525	10	34	112	1076	GRID
117526	10	83	110	5100	GRID
117527	10	86	108	4762	GRID
117528	10	38	107	4762	GRID
117529	10	79	108	4760	GRID
117530	10	51	103	1414	GRID
117531	10	78	102	4422	GRID
117532	10	84	111	5104	GRID
117533	10	38	107	5100	GRID
117534	10	51	95	4420	GRID
117535	10	49	116	3748	GRID
117536	10	31	97	3080	GRID
117537	10	85	106	2748	GRID
117538	10	74	96	1412	GRID
117539	10	51	94	2740	GRID
117540	10	51	97	3748	GRID
117541	10	84	110	418	GRID
117542	10	60	91	3080	GRID
117543	10	49	108	2414	GRID
117544	10	48	114	4758	GRID
117545	10	28	100	4762	GRID
117546	10	53	114	742	GRID
117547	10	56	121	4424	GRID
117548	10	41	110	3078	GRID
117549	10	45	108	1742	GRID
117550	10	49	113	3748	GRID
117551	10	44	106	1076	GRID
117552	10	47	111	3078	GRID
117553	10	52	114	1742	GRID
117554	10	52	116	2078	GRID
117555	10	55	118	4426	GRID
117556	10	48	113	3412	GRID
117557	10	38	105	414	GRID
117558	10	48	111	2744	GRID
117559	10	49	112	3752	GRID
117560	10	45	107	1408	GRID
117561	10	55	120	1410	GRID
117562	10	38	105	4088	GRID
117563	10	181	91	3084	GRID
117564	10	26	92	2076	GRID
117565	10	30	113	1416	GRID
117566	10	55	119	2748	GRID
117567	10	48	108	4086	GRID
117568	10	50	116	1076	GRID
117569	10	31	101	1410	GRID
117570	10	52	116	1078	GRID
117571	10	55	117	1084	GRID
117572	10	49	114	5096	GRID
117573	11	200	104	92	GRID
117574	10	55	119	3414	GRID
117575	10	44	107	2410	GRID
117576	10	30	101	1746	GRID
117577	10	43	106	2078	GRID
117578	10	48	111	3080	GRID
117579	10	29	99	414	GRID
117580	10	44	106	3412	GRID
117581	10	46	114	1084	GRID
117582	10	27	118	3080	GRID
117583	10	197	91	3752	GRID
117584	10	27	120	2746	GRID
117585	10	25	95	416	GRID
117586	10	25	117	1414	GRID
117587	10	84	115	746	GRID
117588	10	28	121	746	GRID
117589	10	27	119	2412	GRID
117590	10	23	117	4084	GRID
117591	10	79	113	1080	GRID
117592	10	28	120	3748	GRID
117593	10	24	117	746	GRID
117594	10	79	95	5096	GRID
117595	10	81	116	1752	GRID
117596	10	81	115	3752	GRID
117597	10	24	119	2744	GRID
117598	10	80	94	4084	GRID
117599	10	25	119	1078	GRID
117600	10	95	100	5098	GRID
117601	11	162	120	92	GRID
117602	10	76	93	5098	GRID
117603	10	134	119	5098	GRID
117604	10	157	121	4090	GRID
117605	10	28	119	744	GRID
117606	10	80	94	3752	GRID
117607	10	23	121	1086	GRID
117608	10	79	116	5100	GRID
117609	10	24	118	3414	GRID
117610	10	76	91	4758	GRID
117611	10	24	120	3412	GRID
117612	10	191	107	758	GRID
117613	10	37	122	4424	GRID
117614	10	85	102	4760	GRID
117615	10	24	120	2078	GRID
117616	10	79	114	5100	GRID
117617	10	83	116	2746	GRID
117618	10	28	119	1412	GRID
117619	10	26	121	3080	GRID
117620	10	27	119	2078	GRID
117621	10	23	120	3078	GRID
117622	10	32	98	1084	GRID
117623	0	0	0	0	OUTSIDE
117624	10	34	100	4760	GRID
117625	10	34	99	746	GRID
117626	10	53	107	3414	GRID
117627	10	34	99	412	GRID
117628	10	24	95	1752	GRID
117629	10	59	119	1744	GRID
117630	10	58	117	3078	GRID
117631	10	148	101	1420	GRID
117632	10	29	96	2078	GRID
117633	10	45	105	1078	GRID
117634	10	54	113	2744	GRID
117635	10	147	101	424	GRID
117636	10	59	118	4424	GRID
117637	10	56	115	3748	GRID
117638	10	23	95	2076	GRID
117639	10	53	107	1076	GRID
117640	10	28	97	5098	GRID
117641	10	34	99	1744	GRID
117642	10	24	95	2748	GRID
117643	10	52	106	4088	GRID
117644	10	59	117	3078	GRID
117645	10	59	118	3750	GRID
117646	10	59	117	2410	GRID
117647	10	35	101	3076	GRID
117648	10	36	102	3080	GRID
117649	10	53	112	3412	GRID
117650	10	30	98	3416	GRID
117651	10	57	117	2078	GRID
117652	10	41	107	5098	GRID
117653	10	46	111	2412	GRID
117654	10	59	118	5100	GRID
117655	10	33	100	4424	GRID
117656	10	58	117	2746	GRID
117657	10	56	114	750	GRID
117658	10	58	116	410	GRID
117659	10	55	114	3412	GRID
117660	10	29	91	412	GRID
117661	10	36	102	2410	GRID
117662	10	48	108	4760	GRID
117663	10	52	120	2074	GRID
117664	10	55	116	412	GRID
117665	10	58	118	2748	GRID
117666	10	199	92	3754	GRID
117667	10	48	117	2746	GRID
117668	10	56	118	2746	GRID
117669	10	56	118	1744	GRID
117670	10	44	107	3414	GRID
117671	10	52	121	3750	GRID
117672	10	53	115	3076	GRID
117673	10	42	104	1408	GRID
117674	10	53	116	3750	GRID
117675	10	36	103	4422	GRID
117676	10	68	115	5096	GRID
117677	10	38	105	3416	GRID
117678	10	62	108	5100	GRID
117679	10	32	100	3748	GRID
117680	10	49	107	3078	GRID
117681	10	45	117	746	GRID
117682	10	49	108	4084	GRID
117683	10	53	108	2744	GRID
117684	10	27	91	1740	GRID
117685	10	39	105	1742	GRID
117686	10	49	111	1078	GRID
117687	10	43	115	3076	GRID
117688	10	53	115	2742	GRID
117689	10	52	113	5094	GRID
117690	10	48	107	5098	GRID
117691	10	46	112	2076	GRID
117692	10	35	107	3412	GRID
117693	10	47	118	2082	GRID
117694	10	38	105	4760	GRID
117695	10	54	115	1744	GRID
117696	10	62	108	1076	GRID
117697	10	58	118	3414	GRID
117698	10	41	108	1744	GRID
117699	10	52	108	2744	GRID
117700	10	38	104	2414	GRID
117701	10	57	118	4086	GRID
117702	10	54	96	2076	GRID
117703	10	59	102	2414	GRID
117704	10	48	94	3750	GRID
117705	10	52	99	5096	GRID
117706	10	46	92	4760	GRID
117707	10	56	98	1412	GRID
117708	10	57	98	750	GRID
117709	10	46	94	3750	GRID
117710	10	58	101	1418	GRID
117711	10	53	99	86	GRID
117712	10	73	117	94	GRID
117713	10	47	96	4762	GRID
117714	10	54	100	3084	GRID
117715	10	47	95	4758	GRID
117716	10	54	98	750	GRID
117717	10	49	95	4760	GRID
117718	10	50	95	2412	GRID
117719	10	42	93	1412	GRID
117720	10	49	94	2746	GRID
117721	10	45	95	1748	GRID
117722	10	55	99	1412	GRID
117723	10	45	93	4760	GRID
117724	10	48	96	3750	GRID
117725	10	42	91	5098	GRID
117726	10	48	95	3416	GRID
117727	10	42	93	3080	GRID
117728	10	48	92	1082	GRID
117729	10	59	103	3748	GRID
117730	10	108	98	422	GRID
117731	10	57	99	3080	GRID
117732	10	56	102	2412	GRID
117733	10	58	100	3078	GRID
117734	10	55	99	3750	GRID
117735	10	111	116	424	GRID
117736	10	54	96	4422	GRID
117737	10	56	98	3080	GRID
117738	10	49	94	1078	GRID
117739	10	54	98	3078	GRID
117740	10	48	91	3080	GRID
117741	10	50	95	3750	GRID
117742	10	36	92	1408	GRID
117743	10	77	122	754	GRID
117744	10	38	98	1744	GRID
117745	10	34	92	4758	GRID
117746	10	42	91	2410	GRID
117747	10	36	95	5100	GRID
117748	10	39	91	3414	GRID
117749	10	56	108	2410	GRID
117750	10	39	99	4424	GRID
117751	10	29	95	4760	GRID
117752	10	36	96	3748	GRID
117753	10	45	92	2748	GRID
117754	10	53	101	3412	GRID
117755	10	46	102	742	GRID
117756	10	36	92	744	GRID
117757	10	39	91	2410	GRID
117758	10	59	103	1410	GRID
117759	10	45	101	1076	GRID
117760	10	45	92	1414	GRID
117761	10	35	91	1078	GRID
117762	10	35	91	744	GRID
117763	10	43	94	2084	GRID
117764	10	52	100	2074	GRID
117765	10	31	94	3080	GRID
117766	10	59	111	2408	GRID
117767	10	53	98	1078	GRID
117768	10	36	92	412	GRID
117769	10	59	111	3748	GRID
117770	10	174	103	754	GRID
117771	10	41	100	1410	GRID
117772	10	54	106	4086	GRID
117773	10	35	91	412	GRID
117774	10	42	100	3748	GRID
117775	10	57	104	3080	GRID
117776	10	50	101	5100	GRID
117777	10	37	94	4424	GRID
117778	10	41	91	3080	GRID
117779	10	45	92	4086	GRID
117780	11	198	115	92	GRID
117781	10	49	96	3416	GRID
117782	10	54	98	1416	GRID
117783	10	53	95	3414	GRID
117784	10	41	94	5100	GRID
117785	10	55	96	2078	GRID
117786	10	49	96	2748	GRID
117787	10	120	122	94	GRID
117788	10	55	97	3078	GRID
117789	10	52	95	4424	GRID
117790	10	49	93	4762	GRID
117791	10	46	95	4422	GRID
117792	10	48	94	5100	GRID
117793	10	53	95	4084	GRID
117794	10	55	96	1412	GRID
117795	10	58	99	5098	GRID
117796	10	52	95	3416	GRID
117797	10	58	100	3748	GRID
117798	10	59	100	1742	GRID
117799	10	46	94	2416	GRID
117800	10	57	96	1738	GRID
117801	10	50	100	5098	GRID
117802	10	53	94	5102	GRID
117803	10	59	100	410	GRID
117804	10	163	120	754	GRID
117805	10	55	94	2082	GRID
117806	10	58	100	5096	GRID
117807	10	48	93	1408	GRID
117808	10	55	94	1084	GRID
117809	10	58	97	2080	GRID
117810	10	56	96	3752	GRID
117811	10	53	94	4088	GRID
117812	10	52	93	1742	GRID
117813	10	53	94	2078	GRID
117814	10	50	94	3082	GRID
117815	10	50	94	3752	GRID
117816	10	45	95	5100	GRID
117817	10	50	91	3412	GRID
117818	10	55	99	2078	GRID
117819	10	57	97	4086	GRID
117820	10	50	94	3418	GRID
117821	10	53	99	3748	GRID
117822	10	47	96	3748	GRID
117823	10	43	94	2744	GRID
117824	10	43	95	2408	GRID
117825	10	48	98	4758	GRID
117826	10	40	91	3750	GRID
117827	10	54	100	1752	GRID
117828	10	42	94	744	GRID
117829	10	58	102	1086	GRID
117830	10	43	95	1408	GRID
117831	10	53	99	1744	GRID
117832	10	43	95	5098	GRID
117833	10	42	93	1744	GRID
117834	10	40	93	5098	GRID
117835	10	50	99	4422	GRID
117836	10	58	101	2748	GRID
117837	10	43	95	3078	GRID
117838	10	44	94	1080	GRID
117839	10	42	92	4758	GRID
117840	10	57	102	1744	GRID
117841	10	55	100	744	GRID
117842	10	82	107	3752	GRID
117843	10	52	98	2078	GRID
117844	10	50	100	3414	GRID
117845	10	40	94	4762	GRID
117846	10	55	117	420	GRID
117847	10	40	91	4086	GRID
117848	10	43	95	1076	GRID
117849	10	43	94	3078	GRID
117850	10	37	93	4762	GRID
117851	10	42	95	4422	GRID
117852	10	37	93	5100	GRID
117853	10	45	92	2414	GRID
117854	10	39	91	4422	GRID
117855	10	39	93	3418	GRID
117856	10	99	116	92	GRID
117857	10	46	96	4086	GRID
117858	10	45	95	4424	GRID
117859	10	58	104	2078	GRID
117860	10	54	100	2418	GRID
117861	10	39	93	4762	GRID
117862	10	54	99	414	GRID
117863	10	45	95	3752	GRID
117864	10	173	96	424	GRID
117865	10	59	103	752	GRID
117866	10	44	95	5098	GRID
117867	10	43	93	2746	GRID
117868	10	57	102	1086	GRID
117869	10	53	98	4758	GRID
117870	10	45	95	4090	GRID
117871	10	43	94	4084	GRID
117872	10	52	101	4760	GRID
117873	10	56	102	4760	GRID
117874	10	48	96	2080	GRID
117875	10	50	97	2744	GRID
117876	10	53	98	2078	GRID
117877	10	86	102	88	GRID
117879	10	54	100	3756	GRID
117880	10	42	94	4422	GRID
117881	10	46	95	4086	GRID
117882	10	46	95	1746	GRID
117883	10	43	93	4760	GRID
117884	10	54	100	3420	GRID
117885	10	46	92	3750	GRID
117886	10	45	94	752	GRID
117887	10	45	94	2078	GRID
117888	10	43	94	3750	GRID
117889	10	46	95	1080	GRID
117890	11	162	121	92	GRID
117891	10	61	92	2414	GRID
117892	10	42	95	5096	GRID
117893	10	38	122	750	GRID
117894	10	46	95	2412	GRID
117895	10	42	93	4762	GRID
117896	10	41	93	5102	GRID
117897	10	50	98	3082	GRID
117898	10	58	102	3414	GRID
117899	10	50	99	2080	GRID
117900	10	46	92	3084	GRID
117901	10	59	104	418	GRID
117902	10	47	96	4084	GRID
117903	10	37	93	3752	GRID
117904	10	56	99	1744	GRID
117905	10	44	94	2746	GRID
117906	10	44	94	2080	GRID
117907	10	55	101	4762	GRID
117908	10	54	99	1410	GRID
117909	10	42	94	1410	GRID
117910	10	52	98	2408	GRID
117911	10	49	96	1750	GRID
117912	10	55	97	2742	GRID
117913	10	59	107	3078	GRID
117914	10	48	93	2744	GRID
117915	10	41	94	3750	GRID
117916	10	40	94	3416	GRID
117917	10	45	94	1746	GRID
117918	10	53	100	4084	GRID
117919	10	38	93	1410	GRID
117920	10	57	103	3416	GRID
117921	10	56	103	4088	GRID
117922	10	58	104	2748	GRID
117923	10	55	100	1076	GRID
117924	10	48	93	4420	GRID
117925	10	49	98	2740	GRID
117926	10	40	93	2744	GRID
117927	10	52	99	4760	GRID
117928	10	39	92	2076	GRID
117929	10	0	0	0	GRID
117930	10	113	109	758	GRID
117931	10	53	98	3078	GRID
117932	10	57	103	2412	GRID
117933	10	38	93	414	GRID
117934	10	38	93	4086	GRID
117935	10	45	96	4084	GRID
117936	10	62	122	2416	GRID
117937	10	55	101	5098	GRID
117938	10	35	93	5100	GRID
117939	10	57	103	2078	GRID
117940	10	46	95	2078	GRID
117941	10	58	104	4422	GRID
117942	10	40	94	746	GRID
117943	10	76	122	2082	GRID
117944	10	75	109	424	GRID
117945	10	56	103	3752	GRID
117946	10	58	103	1754	GRID
117947	10	56	103	4424	GRID
117948	10	36	93	5100	GRID
117949	10	53	100	1740	GRID
117950	10	46	96	3750	GRID
117951	10	58	103	2420	GRID
117952	10	46	96	2410	GRID
117953	10	49	98	1076	GRID
117954	10	53	100	2408	GRID
117955	10	45	92	3752	GRID
117956	10	48	97	2082	GRID
117957	10	46	96	3414	GRID
117958	10	41	94	3418	GRID
117959	10	59	104	750	GRID
117960	10	48	97	1750	GRID
117961	10	44	95	754	GRID
117962	10	49	98	2406	GRID
117963	10	38	93	3750	GRID
117964	10	41	93	1082	GRID
117965	10	54	101	4762	GRID
117966	10	77	122	1412	GRID
117967	10	161	99	4762	GRID
117968	10	201	106	92	GRID
117969	10	41	92	5098	GRID
117970	10	61	113	92	GRID
117971	10	201	113	4758	GRID
117972	10	44	95	1750	GRID
117973	10	53	100	2742	GRID
117974	10	56	103	4762	GRID
117975	10	187	121	4762	GRID
117976	10	42	92	3750	GRID
117977	10	49	98	2072	GRID
117978	10	44	95	2746	GRID
117979	10	56	103	5098	GRID
117980	10	44	95	1086	GRID
117981	10	46	93	2746	GRID
117982	10	48	92	2076	GRID
117983	10	59	102	744	GRID
117984	10	49	96	3752	GRID
117985	10	55	95	1750	GRID
117986	10	57	97	5096	GRID
117987	10	50	94	4090	GRID
117988	10	55	96	5098	GRID
117989	10	54	94	2080	GRID
117990	10	36	116	750	GRID
117991	10	53	94	2746	GRID
117992	10	54	96	5100	GRID
117993	10	48	91	750	GRID
117994	10	52	95	4760	GRID
117995	10	56	96	4760	GRID
117996	10	54	95	2412	GRID
117997	10	56	92	420	GRID
117998	10	53	94	746	GRID
117999	10	50	95	1750	GRID
118000	10	54	95	4760	GRID
118001	10	183	94	5100	GRID
118002	10	191	112	5100	GRID
118003	10	190	96	5104	GRID
118004	10	196	101	2412	GRID
118005	10	191	105	4762	GRID
118006	10	195	95	4762	GRID
118007	10	198	103	4760	GRID
118008	10	128	98	5096	GRID
118009	10	190	104	5098	GRID
